,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7
2942,1476,0,85.0,245.0,522.0,520.0,502.0,289.0,,216.0,200.0,414.0,319.0,203.0,316.0,
2943,1476,1,573.0,495.0,612.0,488.0,,,,281.0,291.0,218.0,166.0,,,
2944,1477,0,521.0,519.0,84.0,287.0,502.0,245.0,,416.0,318.0,215.0,317.0,202.0,200.0,
2945,1477,1,573.0,495.0,488.0,612.0,,,,281.0,290.0,166.0,217.0,,,
2946,1478,0,84.0,521.0,286.0,518.0,246.0,502.0,,214.0,416.0,317.0,317.0,200.0,202.0,
2947,1478,1,613.0,495.0,488.0,572.0,,,,216.0,290.0,166.0,281.0,,,
2948,1479,0,522.0,245.0,84.0,517.0,500.0,284.0,,416.0,200.0,214.0,317.0,202.0,318.0,
2949,1479,1,612.0,489.0,572.0,495.0,,,,217.0,166.0,280.0,289.0,,,
2950,1480,0,283.0,522.0,515.0,499.0,84.0,245.0,,318.0,416.0,318.0,201.0,214.0,201.0,
2951,1480,1,611.0,573.0,495.0,489.0,,,,217.0,280.0,289.0,166.0,,,
2952,1481,0,500.0,281.0,522.0,245.0,84.0,515.0,,202.0,318.0,416.0,201.0,214.0,317.0,
2953,1481,1,573.0,489.0,495.0,612.0,,,,280.0,166.0,289.0,217.0,,,
2954,1482,0,84.0,500.0,515.0,281.0,522.0,245.0,,213.0,203.0,317.0,319.0,416.0,201.0,
2955,1482,1,495.0,611.0,573.0,489.0,,,,289.0,219.0,280.0,166.0,,,
2956,1483,0,515.0,84.0,522.0,281.0,500.0,246.0,,317.0,213.0,416.0,319.0,203.0,201.0,
2957,1483,1,573.0,610.0,489.0,495.0,,,,280.0,220.0,167.0,289.0,,,
2958,1484,0,84.0,245.0,500.0,522.0,280.0,514.0,,214.0,201.0,202.0,416.0,319.0,316.0,
2959,1484,1,489.0,495.0,612.0,573.0,,,,167.0,289.0,217.0,280.0,,,
2960,1485,0,280.0,514.0,84.0,245.0,501.0,522.0,,318.0,315.0,213.0,202.0,202.0,416.0,
2961,1485,1,495.0,573.0,490.0,615.0,,,,288.0,279.0,166.0,212.0,,,
2962,1486,0,83.0,522.0,515.0,500.0,245.0,279.0,,213.0,416.0,314.0,202.0,202.0,318.0,
2963,1486,1,490.0,495.0,573.0,615.0,,,,167.0,288.0,279.0,212.0,,,
2964,1487,0,522.0,83.0,245.0,278.0,500.0,514.0,,416.0,213.0,202.0,316.0,202.0,315.0,
2965,1487,1,573.0,615.0,490.0,495.0,,,,279.0,211.0,167.0,288.0,,,
2966,1488,0,245.0,499.0,84.0,277.0,522.0,513.0,,201.0,201.0,213.0,315.0,416.0,315.0,
2967,1488,1,573.0,491.0,615.0,495.0,,,,280.0,166.0,211.0,288.0,,,
2968,1489,0,245.0,276.0,513.0,83.0,522.0,500.0,,202.0,315.0,315.0,212.0,416.0,201.0,
2969,1489,1,573.0,495.0,615.0,492.0,,,,279.0,288.0,212.0,165.0,,,
2970,1490,0,500.0,245.0,277.0,513.0,83.0,522.0,,200.0,202.0,315.0,317.0,212.0,416.0,
2971,1490,1,492.0,572.0,614.0,495.0,,,,165.0,280.0,212.0,288.0,,,
2972,1491,0,512.0,83.0,500.0,245.0,522.0,277.0,,318.0,212.0,199.0,202.0,416.0,314.0,
2973,1491,1,495.0,492.0,614.0,572.0,,,,289.0,165.0,212.0,280.0,,,
2974,1492,0,83.0,499.0,511.0,521.0,277.0,245.0,,211.0,199.0,318.0,417.0,313.0,202.0,
2975,1492,1,495.0,492.0,573.0,613.0,,,,289.0,166.0,280.0,214.0,,,
2976,1493,0,276.0,510.0,245.0,82.0,521.0,498.0,,313.0,317.0,202.0,209.0,418.0,198.0,
2977,1493,1,573.0,613.0,495.0,491.0,,,,280.0,215.0,289.0,166.0,,,
2978,1494,0,82.0,245.0,275.0,508.0,497.0,521.0,,207.0,202.0,313.0,317.0,199.0,418.0,
2979,1494,1,496.0,612.0,573.0,491.0,,,,289.0,216.0,280.0,166.0,,,
2980,1495,0,245.0,507.0,521.0,496.0,82.0,275.0,,202.0,317.0,417.0,199.0,207.0,314.0,
2981,1495,1,496.0,33.0,492.0,573.0,612.0,,,288.0,242.0,164.0,280.0,215.0,,
2982,1496,0,522.0,507.0,496.0,275.0,81.0,245.0,,417.0,315.0,199.0,312.0,206.0,201.0,
2983,1496,1,492.0,573.0,611.0,34.0,496.0,622.0,,162.0,280.0,214.0,243.0,288.0,296.0,
2984,1497,0,497.0,521.0,81.0,507.0,245.0,274.0,,199.0,417.0,206.0,315.0,201.0,311.0,
2985,1497,1,492.0,612.0,573.0,496.0,622.0,34.0,,164.0,214.0,279.0,288.0,296.0,243.0,
2986,1498,0,496.0,273.0,81.0,521.0,506.0,245.0,,199.0,310.0,206.0,417.0,314.0,202.0,
2987,1498,1,573.0,611.0,493.0,496.0,33.0,,,279.0,215.0,164.0,288.0,242.0,,
2988,1499,0,273.0,496.0,521.0,81.0,506.0,245.0,,310.0,199.0,417.0,206.0,314.0,202.0,
2989,1499,1,34.0,611.0,622.0,493.0,496.0,573.0,,243.0,216.0,296.0,163.0,288.0,279.0,
2990,1500,0,82.0,272.0,521.0,497.0,245.0,506.0,,207.0,309.0,416.0,198.0,202.0,314.0,
2991,1500,1,612.0,34.0,496.0,573.0,493.0,622.0,,216.0,243.0,288.0,279.0,163.0,295.0,
2992,1501,0,496.0,245.0,505.0,520.0,81.0,270.0,,199.0,202.0,314.0,416.0,206.0,306.0,
2993,1501,1,494.0,611.0,496.0,623.0,34.0,573.0,,162.0,217.0,287.0,295.0,243.0,278.0,
2994,1502,0,504.0,496.0,245.0,81.0,267.0,519.0,,315.0,199.0,201.0,206.0,305.0,417.0,
2995,1502,1,573.0,615.0,623.0,34.0,494.0,496.0,,278.0,210.0,295.0,243.0,161.0,286.0,
2996,1503,0,81.0,264.0,245.0,496.0,503.0,519.0,,206.0,303.0,201.0,196.0,317.0,417.0,
2997,1503,1,34.0,612.0,623.0,496.0,573.0,494.0,,243.0,214.0,295.0,287.0,279.0,159.0,
2998,1504,0,261.0,496.0,82.0,245.0,503.0,518.0,,302.0,196.0,206.0,201.0,317.0,416.0,
2999,1504,1,613.0,497.0,623.0,495.0,573.0,,,214.0,287.0,295.0,160.0,279.0,,
3000,1505,0,259.0,502.0,81.0,497.0,518.0,245.0,,300.0,318.0,205.0,195.0,416.0,201.0,
3001,1505,1,573.0,494.0,612.0,496.0,623.0,,,278.0,163.0,214.0,286.0,296.0,,
3002,1506,0,518.0,502.0,245.0,82.0,257.0,497.0,,415.0,318.0,201.0,205.0,301.0,197.0,
3003,1506,1,572.0,493.0,623.0,612.0,496.0,,,278.0,166.0,296.0,214.0,286.0,,
3004,1507,0,255.0,245.0,501.0,518.0,82.0,497.0,,302.0,202.0,318.0,414.0,205.0,199.0,
3005,1507,1,496.0,573.0,623.0,493.0,612.0,,,286.0,276.0,297.0,167.0,214.0,,
3006,1508,0,518.0,500.0,81.0,245.0,496.0,254.0,,414.0,318.0,204.0,201.0,200.0,302.0,
3007,1508,1,496.0,623.0,613.0,497.0,573.0,,,286.0,297.0,213.0,166.0,275.0,,
3008,1509,0,498.0,81.0,517.0,252.0,496.0,245.0,,318.0,203.0,413.0,302.0,200.0,201.0,
3009,1509,1,614.0,623.0,573.0,498.0,497.0,,,211.0,297.0,276.0,283.0,165.0,,
3010,1510,0,517.0,250.0,245.0,497.0,81.0,496.0,,413.0,300.0,201.0,317.0,201.0,202.0,
3011,1510,1,574.0,496.0,614.0,499.0,623.0,,,275.0,164.0,211.0,282.0,297.0,,
3012,1511,0,517.0,496.0,245.0,248.0,496.0,80.0,,413.0,203.0,201.0,299.0,317.0,200.0,
3013,1511,1,623.0,614.0,34.0,494.0,498.0,573.0,,296.0,211.0,243.0,166.0,284.0,277.0,
3014,1512,0,247.0,245.0,495.0,516.0,496.0,80.0,,300.0,201.0,317.0,413.0,205.0,200.0,
3015,1512,1,35.0,622.0,498.0,613.0,494.0,573.0,,243.0,296.0,285.0,211.0,164.0,279.0,
3016,1513,0,516.0,494.0,245.0,245.0,81.0,496.0,,413.0,315.0,300.0,202.0,201.0,204.0,
3017,1513,1,492.0,613.0,498.0,573.0,623.0,,,169.0,212.0,287.0,280.0,296.0,,
3018,1514,0,245.0,245.0,494.0,516.0,80.0,495.0,,300.0,202.0,316.0,413.0,199.0,205.0,
3019,1514,1,492.0,573.0,497.0,623.0,612.0,,,170.0,280.0,288.0,296.0,213.0,,
3020,1515,0,81.0,516.0,245.0,493.0,495.0,245.0,,201.0,413.0,202.0,316.0,206.0,301.0,
3021,1515,1,573.0,497.0,614.0,622.0,492.0,,,279.0,288.0,211.0,296.0,167.0,,
3022,1516,0,245.0,496.0,244.0,516.0,493.0,80.0,,202.0,205.0,301.0,413.0,315.0,200.0,
3023,1516,1,573.0,622.0,498.0,614.0,492.0,,,280.0,296.0,288.0,210.0,169.0,,
3024,1517,0,245.0,243.0,80.0,496.0,492.0,516.0,,201.0,299.0,200.0,204.0,316.0,412.0,
3025,1517,1,491.0,574.0,33.0,622.0,615.0,,,170.0,279.0,242.0,295.0,209.0,,
3026,1518,0,496.0,491.0,515.0,245.0,244.0,80.0,,204.0,316.0,411.0,201.0,301.0,201.0,
3027,1518,1,489.0,622.0,497.0,34.0,615.0,574.0,,175.0,295.0,288.0,243.0,208.0,279.0,
3028,1519,0,491.0,245.0,514.0,245.0,495.0,80.0,,317.0,201.0,411.0,304.0,207.0,200.0,
3029,1519,1,615.0,489.0,34.0,573.0,497.0,622.0,,209.0,175.0,243.0,280.0,288.0,296.0,
3030,1520,0,492.0,514.0,245.0,495.0,79.0,245.0,,314.0,411.0,307.0,207.0,200.0,202.0,
3031,1520,1,498.0,573.0,34.0,489.0,621.0,614.0,,288.0,280.0,243.0,174.0,299.0,210.0,
3032,1521,0,79.0,495.0,245.0,246.0,513.0,492.0,,199.0,207.0,201.0,309.0,411.0,314.0,
3033,1521,1,573.0,488.0,614.0,621.0,,,,280.0,175.0,211.0,300.0,,,
3034,1522,0,491.0,245.0,79.0,513.0,247.0,496.0,,315.0,201.0,199.0,410.0,312.0,207.0,
3035,1522,1,488.0,620.0,499.0,614.0,573.0,,,177.0,302.0,286.0,210.0,279.0,,
3036,1523,0,490.0,512.0,248.0,245.0,80.0,496.0,,316.0,409.0,313.0,201.0,199.0,206.0,
3037,1523,1,572.0,619.0,499.0,615.0,487.0,,,279.0,303.0,285.0,209.0,178.0,,
3038,1524,0,247.0,496.0,511.0,80.0,245.0,488.0,,315.0,207.0,409.0,199.0,200.0,318.0,
3039,1524,1,615.0,572.0,620.0,488.0,498.0,,,208.0,280.0,303.0,176.0,285.0,,
3040,1525,0,510.0,246.0,245.0,496.0,486.0,79.0,,409.0,314.0,200.0,207.0,318.0,198.0,
3041,1525,1,498.0,620.0,487.0,573.0,615.0,,,285.0,305.0,177.0,280.0,208.0,,
3042,1526,0,486.0,508.0,78.0,496.0,245.0,245.0,,318.0,409.0,197.0,207.0,200.0,315.0,
3043,1526,1,572.0,487.0,620.0,615.0,497.0,,,280.0,178.0,305.0,209.0,286.0,,
3044,1527,0,485.0,245.0,244.0,78.0,496.0,507.0,,317.0,201.0,315.0,196.0,206.0,410.0,
3045,1527,1,496.0,572.0,615.0,487.0,279.0,33.0,620.0,289.0,281.0,209.0,177.0,523.0,243.0,305.0
3046,1528,0,507.0,484.0,78.0,244.0,245.0,496.0,,409.0,317.0,196.0,316.0,200.0,206.0,
3047,1528,1,486.0,34.0,571.0,495.0,279.0,620.0,616.0,178.0,244.0,284.0,290.0,523.0,306.0,208.0
3048,1529,0,484.0,245.0,496.0,244.0,78.0,506.0,,317.0,200.0,206.0,316.0,196.0,410.0,
3049,1529,1,495.0,571.0,616.0,279.0,34.0,486.0,619.0,290.0,284.0,208.0,523.0,244.0,178.0,306.0
3050,1530,0,245.0,244.0,496.0,78.0,484.0,506.0,,200.0,316.0,206.0,196.0,317.0,409.0,
3051,1530,1,495.0,280.0,486.0,620.0,572.0,615.0,34.0,290.0,523.0,177.0,306.0,284.0,209.0,244.0
3052,1531,0,78.0,245.0,244.0,496.0,485.0,506.0,,197.0,315.0,200.0,204.0,316.0,410.0,
3053,1531,1,614.0,33.0,572.0,619.0,280.0,487.0,,210.0,244.0,285.0,306.0,523.0,176.0,
3054,1532,0,245.0,496.0,485.0,245.0,79.0,506.0,,201.0,206.0,317.0,315.0,198.0,409.0,
3055,1532,1,619.0,34.0,572.0,487.0,280.0,614.0,,306.0,244.0,285.0,177.0,523.0,210.0,
3056,1533,0,78.0,505.0,483.0,496.0,245.0,245.0,,197.0,408.0,318.0,207.0,200.0,315.0,
3057,1533,1,486.0,573.0,34.0,614.0,620.0,280.0,,177.0,285.0,244.0,209.0,305.0,523.0,
3058,1534,0,483.0,245.0,78.0,495.0,504.0,244.0,,318.0,201.0,197.0,207.0,408.0,314.0,
3059,1534,1,494.0,34.0,613.0,485.0,280.0,621.0,573.0,296.0,244.0,210.0,178.0,523.0,305.0,285.0
3060,1535,0,78.0,245.0,482.0,495.0,504.0,244.0,,197.0,202.0,318.0,207.0,407.0,314.0,
3061,1535,1,620.0,34.0,494.0,614.0,484.0,280.0,574.0,305.0,244.0,297.0,208.0,177.0,523.0,285.0
3062,1536,0,78.0,504.0,482.0,244.0,496.0,244.0,,197.0,406.0,318.0,314.0,207.0,201.0,
3063,1536,1,483.0,280.0,613.0,620.0,493.0,573.0,34.0,179.0,523.0,208.0,307.0,298.0,285.0,243.0
3064,1537,0,503.0,496.0,244.0,482.0,78.0,244.0,,406.0,207.0,200.0,319.0,197.0,314.0,
3065,1537,1,280.0,573.0,34.0,620.0,482.0,613.0,493.0,523.0,285.0,243.0,308.0,181.0,209.0,297.0
3066,1538,0,502.0,496.0,244.0,480.0,245.0,79.0,,406.0,206.0,200.0,321.0,314.0,197.0,
3067,1538,1,613.0,493.0,573.0,482.0,33.0,619.0,280.0,209.0,297.0,285.0,180.0,242.0,310.0,523.0
3068,1539,0,479.0,244.0,78.0,496.0,244.0,501.0,,321.0,201.0,196.0,206.0,314.0,405.0,
3069,1539,1,492.0,482.0,280.0,619.0,613.0,33.0,573.0,300.0,179.0,523.0,310.0,207.0,242.0,287.0
3070,1540,0,478.0,244.0,245.0,500.0,496.0,77.0,,321.0,201.0,313.0,405.0,205.0,195.0,
3071,1540,1,482.0,573.0,619.0,492.0,613.0,280.0,33.0,180.0,286.0,310.0,301.0,207.0,523.0,243.0
3072,1541,0,77.0,496.0,500.0,477.0,244.0,245.0,,194.0,206.0,405.0,321.0,201.0,314.0,
3073,1541,1,482.0,613.0,620.0,280.0,34.0,491.0,573.0,181.0,206.0,310.0,523.0,244.0,298.0,286.0
3074,1542,0,244.0,496.0,245.0,77.0,500.0,477.0,,202.0,207.0,314.0,195.0,406.0,320.0,
3075,1542,1,619.0,573.0,612.0,280.0,481.0,490.0,33.0,310.0,287.0,206.0,523.0,182.0,298.0,243.0
3076,1543,0,245.0,477.0,244.0,78.0,499.0,496.0,,315.0,319.0,202.0,196.0,406.0,206.0,
3077,1543,1,481.0,490.0,33.0,611.0,620.0,572.0,280.0,182.0,297.0,243.0,209.0,310.0,290.0,523.0
3078,1544,0,496.0,244.0,245.0,78.0,499.0,477.0,,207.0,202.0,315.0,196.0,405.0,319.0,
3079,1544,1,620.0,280.0,611.0,34.0,572.0,490.0,481.0,310.0,523.0,209.0,244.0,290.0,296.0,182.0
3080,1545,0,477.0,79.0,499.0,496.0,245.0,244.0,,319.0,197.0,405.0,207.0,314.0,202.0,
3081,1545,1,482.0,490.0,34.0,619.0,610.0,572.0,280.0,181.0,297.0,244.0,310.0,209.0,290.0,523.0
3082,1546,0,496.0,499.0,244.0,246.0,476.0,78.0,,208.0,405.0,202.0,316.0,320.0,197.0,
3083,1546,1,280.0,572.0,33.0,490.0,610.0,619.0,481.0,523.0,291.0,243.0,299.0,209.0,310.0,181.0
3084,1547,0,247.0,499.0,78.0,496.0,244.0,475.0,,317.0,405.0,198.0,207.0,202.0,320.0,
3085,1547,1,481.0,280.0,34.0,489.0,610.0,573.0,619.0,181.0,523.0,243.0,299.0,210.0,292.0,309.0
3086,1548,0,248.0,78.0,244.0,473.0,496.0,499.0,,316.0,197.0,202.0,321.0,207.0,403.0,
3087,1548,1,618.0,481.0,488.0,280.0,610.0,574.0,34.0,309.0,181.0,298.0,523.0,210.0,289.0,243.0
3088,1549,0,496.0,250.0,244.0,78.0,473.0,498.0,,207.0,317.0,201.0,197.0,320.0,403.0,
3089,1549,1,610.0,34.0,619.0,480.0,488.0,574.0,280.0,210.0,243.0,309.0,180.0,299.0,290.0,523.0
3090,1550,0,251.0,498.0,78.0,496.0,244.0,472.0,,317.0,401.0,197.0,207.0,202.0,320.0,
3091,1550,1,610.0,479.0,487.0,574.0,34.0,280.0,619.0,210.0,180.0,300.0,291.0,243.0,523.0,309.0
3092,1551,0,472.0,78.0,496.0,498.0,252.0,244.0,,322.0,197.0,207.0,400.0,318.0,202.0,
3093,1551,1,280.0,478.0,609.0,34.0,488.0,574.0,619.0,523.0,182.0,210.0,243.0,298.0,292.0,310.0
3094,1552,0,252.0,79.0,497.0,471.0,244.0,497.0,,317.0,198.0,401.0,324.0,202.0,207.0,
3095,1552,1,478.0,280.0,609.0,573.0,34.0,487.0,,184.0,523.0,211.0,293.0,243.0,297.0,
3096,1553,0,471.0,79.0,495.0,253.0,497.0,244.0,,324.0,198.0,401.0,316.0,207.0,202.0,
3097,1553,1,572.0,486.0,616.0,477.0,34.0,280.0,609.0,295.0,297.0,315.0,185.0,243.0,523.0,210.0
3098,1554,0,79.0,472.0,254.0,244.0,497.0,494.0,,198.0,325.0,316.0,202.0,207.0,401.0,
3099,1554,1,34.0,486.0,610.0,616.0,477.0,280.0,573.0,243.0,298.0,209.0,316.0,185.0,523.0,293.0
3100,1555,0,497.0,256.0,493.0,243.0,79.0,471.0,,208.0,315.0,401.0,202.0,198.0,325.0,
3101,1555,1,617.0,34.0,280.0,573.0,477.0,485.0,610.0,315.0,243.0,523.0,292.0,185.0,298.0,208.0
3102,1556,0,492.0,243.0,469.0,257.0,79.0,497.0,,401.0,201.0,326.0,315.0,198.0,207.0,
3103,1556,1,477.0,610.0,485.0,618.0,33.0,573.0,280.0,185.0,208.0,302.0,315.0,243.0,292.0,523.0
3104,1557,0,491.0,467.0,243.0,257.0,497.0,79.0,,402.0,327.0,202.0,315.0,208.0,198.0,
3105,1557,1,484.0,609.0,476.0,280.0,33.0,574.0,619.0,306.0,208.0,186.0,523.0,243.0,292.0,315.0
3106,1558,0,496.0,258.0,79.0,243.0,467.0,491.0,,208.0,316.0,198.0,201.0,328.0,402.0,
3107,1558,1,574.0,476.0,485.0,618.0,280.0,609.0,33.0,292.0,187.0,306.0,316.0,523.0,208.0,243.0
3108,1559,0,243.0,466.0,497.0,79.0,259.0,490.0,,201.0,328.0,206.0,198.0,317.0,402.0,
3109,1559,1,484.0,34.0,280.0,608.0,574.0,619.0,476.0,307.0,244.0,523.0,211.0,292.0,315.0,187.0
3110,1560,0,498.0,490.0,243.0,466.0,260.0,79.0,,205.0,402.0,201.0,328.0,319.0,198.0,
3111,1560,1,476.0,280.0,573.0,607.0,34.0,483.0,619.0,186.0,523.0,295.0,211.0,243.0,309.0,315.0
3112,1561,0,497.0,260.0,243.0,489.0,466.0,79.0,,206.0,320.0,201.0,401.0,327.0,198.0,
3113,1561,1,618.0,476.0,484.0,34.0,572.0,608.0,,316.0,186.0,310.0,243.0,297.0,210.0,
3114,1562,0,464.0,489.0,497.0,262.0,79.0,243.0,,327.0,401.0,205.0,320.0,198.0,201.0,
3115,1562,1,618.0,477.0,572.0,34.0,485.0,608.0,,316.0,184.0,298.0,244.0,308.0,209.0,
3116,1563,0,79.0,465.0,497.0,243.0,488.0,262.0,,198.0,327.0,204.0,201.0,401.0,320.0,
3117,1563,1,34.0,618.0,608.0,482.0,573.0,476.0,,244.0,316.0,210.0,310.0,298.0,185.0,
3118,1564,0,465.0,263.0,489.0,243.0,495.0,78.0,,327.0,320.0,400.0,201.0,207.0,198.0,
3119,1564,1,483.0,476.0,607.0,618.0,34.0,573.0,,310.0,186.0,210.0,316.0,244.0,299.0,
3120,1565,0,494.0,488.0,264.0,243.0,464.0,79.0,,207.0,399.0,321.0,201.0,327.0,198.0,
3121,1565,1,483.0,34.0,618.0,607.0,475.0,573.0,,308.0,244.0,316.0,210.0,187.0,299.0,
3122,1566,0,79.0,487.0,265.0,243.0,464.0,493.0,,197.0,399.0,321.0,201.0,327.0,207.0,
3123,1566,1,608.0,574.0,484.0,34.0,618.0,474.0,,207.0,299.0,306.0,244.0,316.0,186.0,
3124,1567,0,79.0,243.0,463.0,266.0,491.0,487.0,,198.0,202.0,327.0,322.0,209.0,398.0,
3125,1567,1,484.0,618.0,575.0,607.0,473.0,34.0,,305.0,317.0,299.0,208.0,186.0,243.0,
3126,1568,0,463.0,79.0,267.0,243.0,491.0,486.0,,326.0,197.0,323.0,202.0,209.0,398.0,
3127,1568,1,483.0,607.0,34.0,617.0,575.0,474.0,,307.0,208.0,243.0,319.0,300.0,186.0,
3128,1569,0,484.0,243.0,462.0,267.0,491.0,78.0,,398.0,202.0,327.0,323.0,209.0,196.0,
3129,1569,1,608.0,618.0,483.0,575.0,34.0,473.0,,207.0,319.0,308.0,301.0,243.0,186.0,
3130,1570,0,78.0,460.0,267.0,243.0,484.0,491.0,,196.0,328.0,323.0,202.0,398.0,209.0,
3131,1570,1,473.0,617.0,607.0,482.0,34.0,575.0,,187.0,320.0,208.0,309.0,243.0,303.0,
3132,1571,0,267.0,243.0,78.0,459.0,483.0,492.0,,323.0,202.0,196.0,329.0,398.0,208.0,
3133,1571,1,607.0,34.0,618.0,483.0,473.0,574.0,,207.0,244.0,319.0,310.0,187.0,304.0,
3134,1572,0,491.0,78.0,267.0,243.0,458.0,483.0,,209.0,196.0,324.0,201.0,328.0,399.0,
3135,1572,1,618.0,481.0,472.0,34.0,575.0,607.0,,320.0,314.0,188.0,243.0,303.0,207.0,
3136,1573,0,482.0,78.0,243.0,457.0,268.0,489.0,,398.0,196.0,202.0,328.0,324.0,208.0,
3137,1573,1,34.0,606.0,472.0,618.0,575.0,481.0,,242.0,207.0,188.0,320.0,303.0,315.0,
3138,1574,0,243.0,268.0,482.0,490.0,78.0,457.0,,202.0,324.0,399.0,208.0,196.0,328.0,
3139,1574,1,574.0,618.0,472.0,606.0,33.0,481.0,,304.0,321.0,188.0,207.0,242.0,315.0,
3140,1575,0,268.0,244.0,78.0,482.0,457.0,488.0,,324.0,202.0,196.0,399.0,328.0,208.0,
3141,1575,1,617.0,606.0,482.0,575.0,33.0,472.0,,321.0,209.0,316.0,304.0,242.0,187.0,
3142,1576,0,457.0,78.0,482.0,244.0,487.0,268.0,,329.0,196.0,397.0,202.0,209.0,323.0,
3143,1576,1,575.0,617.0,33.0,605.0,473.0,482.0,,305.0,322.0,242.0,210.0,186.0,316.0,
3144,1577,0,269.0,487.0,244.0,456.0,481.0,78.0,,324.0,208.0,202.0,329.0,397.0,196.0,
3145,1577,1,604.0,33.0,617.0,574.0,472.0,482.0,,210.0,242.0,322.0,307.0,186.0,316.0,
3146,1578,0,78.0,480.0,268.0,487.0,244.0,456.0,,196.0,397.0,324.0,208.0,202.0,330.0,
3147,1578,1,472.0,604.0,482.0,617.0,33.0,573.0,,186.0,210.0,316.0,322.0,242.0,308.0,
3148,1579,0,78.0,487.0,269.0,480.0,244.0,454.0,,196.0,207.0,324.0,397.0,202.0,330.0,
3149,1579,1,481.0,605.0,33.0,616.0,472.0,574.0,,317.0,209.0,242.0,323.0,186.0,308.0,
3150,1580,0,479.0,78.0,454.0,244.0,487.0,269.0,,395.0,196.0,330.0,203.0,206.0,322.0,
3151,1580,1,480.0,615.0,34.0,605.0,574.0,471.0,,317.0,324.0,243.0,209.0,310.0,188.0,
3152,1581,0,454.0,486.0,269.0,479.0,244.0,78.0,,330.0,207.0,321.0,394.0,203.0,196.0,
3153,1581,1,34.0,480.0,574.0,605.0,469.0,616.0,,243.0,316.0,310.0,209.0,188.0,323.0,
3154,1582,0,485.0,244.0,78.0,270.0,454.0,478.0,,207.0,203.0,196.0,321.0,331.0,394.0,
3155,1582,1,480.0,468.0,604.0,616.0,574.0,,,315.0,190.0,209.0,324.0,310.0,,
3156,1583,0,78.0,269.0,453.0,483.0,476.0,244.0,,196.0,320.0,332.0,209.0,394.0,203.0,
3157,1583,1,604.0,468.0,481.0,617.0,574.0,,,209.0,191.0,314.0,324.0,310.0,,
3158,1584,0,243.0,451.0,269.0,78.0,482.0,475.0,,202.0,333.0,319.0,196.0,210.0,394.0,
3159,1584,1,480.0,467.0,616.0,574.0,605.0,,,315.0,191.0,326.0,311.0,207.0,,
3160,1585,0,449.0,243.0,269.0,78.0,481.0,474.0,,334.0,201.0,319.0,196.0,211.0,394.0,
3161,1585,1,604.0,466.0,574.0,480.0,616.0,,,208.0,193.0,311.0,316.0,326.0,,
3162,1586,0,78.0,447.0,269.0,243.0,473.0,482.0,,197.0,333.0,319.0,202.0,394.0,211.0,
3163,1586,1,466.0,573.0,605.0,479.0,618.0,,,193.0,311.0,207.0,319.0,325.0,,
3164,1587,0,243.0,472.0,482.0,446.0,270.0,78.0,,202.0,394.0,210.0,333.0,319.0,197.0,
3165,1587,1,466.0,617.0,573.0,604.0,479.0,,,192.0,327.0,311.0,207.0,320.0,,
3166,1588,0,78.0,243.0,270.0,472.0,445.0,481.0,,196.0,201.0,319.0,394.0,333.0,210.0,
3167,1588,1,605.0,466.0,617.0,573.0,479.0,,,206.0,191.0,327.0,310.0,321.0,,
3168,1589,0,471.0,445.0,244.0,78.0,481.0,271.0,,394.0,332.0,201.0,195.0,210.0,319.0,
3169,1589,1,479.0,573.0,617.0,466.0,604.0,,,321.0,310.0,328.0,192.0,207.0,,
3170,1590,0,244.0,471.0,481.0,271.0,445.0,78.0,,201.0,394.0,210.0,319.0,332.0,195.0,
3171,1590,1,617.0,466.0,479.0,573.0,604.0,,,328.0,191.0,320.0,310.0,207.0,,
3172,1591,0,244.0,77.0,480.0,272.0,444.0,471.0,,201.0,195.0,210.0,319.0,331.0,393.0,
3173,1591,1,465.0,573.0,479.0,603.0,617.0,,,191.0,310.0,321.0,208.0,328.0,,
3174,1592,0,243.0,271.0,480.0,77.0,470.0,444.0,,199.0,318.0,208.0,194.0,393.0,331.0,
3175,1592,1,479.0,617.0,466.0,573.0,602.0,,,320.0,328.0,190.0,311.0,208.0,,
3176,1593,0,272.0,479.0,470.0,244.0,77.0,443.0,,318.0,208.0,392.0,200.0,194.0,332.0,
3177,1593,1,479.0,616.0,603.0,572.0,466.0,33.0,,321.0,329.0,208.0,313.0,190.0,241.0,
3178,1594,0,478.0,442.0,244.0,272.0,78.0,469.0,,208.0,334.0,202.0,319.0,196.0,393.0,
3179,1594,1,466.0,33.0,478.0,572.0,602.0,615.0,,191.0,241.0,322.0,314.0,208.0,330.0,
3180,1595,0,272.0,469.0,244.0,78.0,441.0,478.0,,319.0,392.0,203.0,197.0,333.0,208.0,
3181,1595,1,464.0,478.0,601.0,572.0,34.0,616.0,,192.0,321.0,209.0,314.0,243.0,329.0,
3182,1596,0,272.0,78.0,441.0,478.0,468.0,243.0,,319.0,197.0,333.0,208.0,391.0,202.0,
3183,1596,1,601.0,35.0,464.0,616.0,573.0,478.0,,209.0,244.0,193.0,329.0,315.0,321.0,
3184,1597,0,77.0,478.0,243.0,272.0,467.0,441.0,,195.0,207.0,200.0,318.0,390.0,334.0,
